iso3v10,rowtot,orderincountry,url,nameraw,nametmp,nametmp2,nametmp3,nametmp4,countryraw,dateraw,typeraw,country,name,lat,lon,pop,date,note,type,ISOname,samplecountry
GHA,1024,24,http://www.citypopulation.de/gmaps/index.html?name=Cape%20Coast&y=5.109166&x=-1.2430556&zoom=12&pop=82291&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Cape%20Coast,Cape Coast,Cape Coast,Cape Coast,Cape Coast,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Cape Coast,5.109166,-1.2430556,82291,3/26/2000,,Cf,GHACape Coast,1
GHA,1023,25,http://www.citypopulation.de/gmaps/index.html?name=Dome&y=5.65&x=-0.23333359&zoom=12&pop=29618&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Dome,Dome,Dome,Dome,Dome,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Dome,5.65,-0.23333359,29618,3/26/2000,,Cf,GHADome,1
GHA,1022,26,http://www.citypopulation.de/gmaps/index.html?name=Dormaa%20Ahenkro&y=7.2794447&x=-2.8755555&zoom=12&pop=22913&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Dormaa%20Ahenkro,Dormaa Ahenkro,Dormaa Ahenkro,Dormaa Ahenkro,Dormaa Ahenkro,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Dormaa Ahenkro,7.2794447,-2.8755555,22913,3/26/2000,,Cf,GHADormaa Ahenkro,1
GHA,1021,27,http://www.citypopulation.de/gmaps/index.html?name=Dunkwa&y=5.3402777&x=-1.1716666&zoom=12&pop=26215&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Dunkwa,Dunkwa,Dunkwa,Dunkwa,Dunkwa,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Dunkwa,5.3402777,-1.1716666,26215,3/26/2000,,Cf,GHADunkwa,1
GHA,1020,28,http://www.citypopulation.de/gmaps/index.html?name=Dzodze&y=6.234722&x=0.9944444&zoom=12&pop=18957&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Dzodze,Dzodze,Dzodze,Dzodze,Dzodze,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Dzodze,6.234722,0.9944444,18957,3/26/2000,,Cf,GHADzodze,1
GHA,1019,29,http://www.citypopulation.de/gmaps/index.html?name=Effiduase&y=6.8494444&x=-1.396389&zoom=12&pop=18700&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Effiduase,Effiduase,Effiduase,Effiduase,Effiduase,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Effiduase,6.8494444,-1.396389,18700,3/26/2000,,Cf,GHAEffiduase,1
GHA,1018,30,http://www.citypopulation.de/gmaps/index.html?name=Ejura&y=7.382778&x=-1.3566666&zoom=12&pop=29478&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Ejura,Ejura,Ejura,Ejura,Ejura,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Ejura,7.382778,-1.3566666,29478,3/26/2000,,Cf,GHAEjura,1
GHA,1017,31,http://www.citypopulation.de/gmaps/index.html?name=Elmina&y=5.086111&x=-1.3513889&zoom=12&pop=21103&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Elmina,Elmina,Elmina,Elmina,Elmina,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Elmina,5.086111,-1.3513889,21103,3/26/2000,,Cf,GHAElmina,1
GHA,1016,32,http://www.citypopulation.de/gmaps/index.html?name=Gbawe&y=5.5888886&x=-0.3000002&zoom=12&pop=28989&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Gbawe,Gbawe,Gbawe,Gbawe,Gbawe,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Gbawe,5.5888886,-0.3000002,28989,3/26/2000,,Cf,GHAGbawe,1
GHA,1015,33,http://www.citypopulation.de/gmaps/index.html?name=Ho&y=6.6094446&x=0.4708333&zoom=12&pop=61658&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Ho,Ho,Ho,Ho,Ho,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Ho,6.6094446,0.4708333,61658,3/26/2000,,Cf,GHAHo,1
GHA,1014,34,http://www.citypopulation.de/gmaps/index.html?name=Hohoe&y=7.1524997&x=0.47611117&zoom=12&pop=35277&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Hohoe,Hohoe,Hohoe,Hohoe,Hohoe,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Hohoe,7.1524997,0.47611117,35277,3/26/2000,,Cf,GHAHohoe,1
GHA,1013,35,http://www.citypopulation.de/gmaps/index.html?name=Kade&y=6.0947223&x=-0.8388889&zoom=12&pop=18545&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Kade,Kade,Kade,Kade,Kade,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Kade,6.0947223,-0.8388889,18545,3/26/2000,,Cf,GHAKade,1
GHA,1012,36,http://www.citypopulation.de/gmaps/index.html?name=Kintampo&y=8.055555&x=-1.7302778&zoom=12&pop=28276&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Kintampo,Kintampo,Kintampo,Kintampo,Kintampo,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Kintampo,8.055555,-1.7302778,28276,3/26/2000,,Cf,GHAKintampo,1
GHA,1011,37,http://www.citypopulation.de/gmaps/index.html?name=Koforidua&y=6.090833&x=-0.2563889&zoom=12&pop=87315&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Koforidua,Koforidua,Koforidua,Koforidua,Koforidua,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Koforidua,6.090833,-0.2563889,87315,3/26/2000,,Cf,GHAKoforidua,1
GHA,1010,38,http://www.citypopulation.de/gmaps/index.html?name=Konongo&y=6.6219444&x=-1.2102778&zoom=12&pop=26735&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Konongo,Konongo,Konongo,Konongo,Konongo,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Konongo,6.6219444,-1.2102778,26735,3/26/2000,,Cf,GHAKonongo,1
GHA,1009,39,http://www.citypopulation.de/gmaps/index.html?name=Kumasi&y=6.6966667&x=-1.6211112&zoom=12&pop=1170270&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Kumasi,Kumasi,Kumasi,Kumasi,Kumasi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Kumasi,6.6966667,-1.6211112,1170270,3/26/2000,,Cf,GHAKumasi,1
GHA,1008,40,http://www.citypopulation.de/gmaps/index.html?name=Lashibi&y=5.6588883&x=-0.07194424&zoom=12&pop=30193&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Lashibi,Lashibi,Lashibi,Lashibi,Lashibi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Lashibi,5.6588883,-0.07194424,30193,3/26/2000,,Cf,GHALashibi,1
GHA,1007,41,http://www.citypopulation.de/gmaps/index.html?name=Madina&y=5.675&x=-0.16666651&zoom=12&pop=76697&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Madina,Madina,Madina,Madina,Madina,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Madina,5.675,-0.16666651,76697,3/26/2000,,Cf,GHAMadina,1
GHA,1006,42,http://www.citypopulation.de/gmaps/index.html?name=Mampong&y=7.0633335&x=-1.4011111&zoom=12&pop=31740&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Mampong,Mampong,Mampong,Mampong,Mampong,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Mampong,7.0633335,-1.4011111,31740,3/26/2000,,Cf,GHAMampong,1
GHA,1005,43,http://www.citypopulation.de/gmaps/index.html?name=Mankesim&y=5.2341666&x=-1.0166667&zoom=12&pop=25481&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Mankesim,Mankesim,Mankesim,Mankesim,Mankesim,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Mankesim,5.2341666,-1.0166667,25481,3/26/2000,,Cf,GHAMankesim,1
GHA,1004,44,http://www.citypopulation.de/gmaps/index.html?name=Mim&y=6.9041667&x=-2.5619445&zoom=12&pop=22212&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Mim,Mim,Mim,Mim,Mim,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Mim,6.9041667,-2.5619445,22212,3/26/2000,,Cf,GHAMim,1
GHA,1003,45,http://www.citypopulation.de/gmaps/index.html?name=New%20Achimota&y=5.6194444&x=-0.23333359&zoom=12&pop=22767&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,New%20Achimota,New Achimota,New Achimota,New Achimota,New Achimota,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,New Achimota,5.6194444,-0.23333359,22767,3/26/2000,,Cf,GHANew Achimota,1
GHA,1002,46,http://www.citypopulation.de/gmaps/index.html?name=New%20Tafo&y=6.221389&x=-0.36555576&zoom=12&pop=18635&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,New%20Tafo,New Tafo,New Tafo,New Tafo,New Tafo,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,New Tafo,6.221389,-0.36555576,18635,3/26/2000,,Cf,GHANew Tafo,1
GHA,1001,47,http://www.citypopulation.de/gmaps/index.html?name=Nkawkaw&y=6.5488887&x=-0.7624998&zoom=12&pop=43703&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Nkawkaw,Nkawkaw,Nkawkaw,Nkawkaw,Nkawkaw,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Nkawkaw,6.5488887,-0.7624998,43703,3/26/2000,,Cf,GHANkawkaw,1
GHA,1000,48,http://www.citypopulation.de/gmaps/index.html?name=Nkoranza&y=7.562778&x=-1.7044445&zoom=12&pop=21715&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Nkoranza,Nkoranza,Nkoranza,Nkoranza,Nkoranza,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Nkoranza,7.562778,-1.7044445,21715,3/26/2000,,Cf,GHANkoranza,1
GHA,999,49,http://www.citypopulation.de/gmaps/index.html?name=Nsawam&y=5.807778&x=-0.35166645&zoom=12&pop=29986&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Nsawam,Nsawam,Nsawam,Nsawam,Nsawam,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Nsawam,5.807778,-0.35166645,29986,3/26/2000,,Cf,GHANsawam,1
GHA,998,50,http://www.citypopulation.de/gmaps/index.html?name=Nsuatre&y=7.401389&x=-2.4661112&zoom=12&pop=18931&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Nsuatre,Nsuatre,Nsuatre,Nsuatre,Nsuatre,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Nsuatre,7.401389,-2.4661112,18931,3/26/2000,,Cf,GHANsuatre,1
GHA,997,51,http://www.citypopulation.de/gmaps/index.html?name=Obuasi&y=6.1966667&x=-1.6497222&zoom=12&pop=115564&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Obuasi,Obuasi,Obuasi,Obuasi,Obuasi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Obuasi,6.1966667,-1.6497222,115564,3/26/2000,,Cf,GHAObuasi,1
GHA,996,52,http://www.citypopulation.de/gmaps/index.html?name=Oduponkpehe&y=5.533333&x=-0.42388892&zoom=12&pop=34719&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Oduponkpehe,Oduponkpehe,Oduponkpehe,Oduponkpehe,Oduponkpehe,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Oduponkpehe,5.533333,-0.42388892,34719,3/26/2000,,Cf,GHAOduponkpehe,1
GHA,995,53,http://www.citypopulation.de/gmaps/index.html?name=Prestea&y=5.435277&x=-2.1411111&zoom=12&pop=21844&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Prestea,Prestea,Prestea,Prestea,Prestea,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Prestea,5.435277,-2.1411111,21844,3/26/2000,,Cf,GHAPrestea,1
GHA,994,54,http://www.citypopulation.de/gmaps/index.html?name=Sakumono&y=5.6166663&x=-0.049999952&zoom=12&pop=20172&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Sakumono,Sakumono,Sakumono,Sakumono,Sakumono,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Sakumono,5.6166663,-0.049999952,20172,3/26/2000,,Cf,GHASakumono,1
GHA,993,55,http://www.citypopulation.de/gmaps/index.html?name=Savelugu&y=9.626389&x=-0.82777786&zoom=12&pop=24937&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Savelugu,Savelugu,Savelugu,Savelugu,Savelugu,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Savelugu,9.626389,-0.82777786,24937,3/26/2000,,Cf,GHASavelugu,1
GHA,992,56,http://www.citypopulation.de/gmaps/index.html?name=Sekondi&y=4.935278&x=-1.7158333&zoom=12&pop=114157&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Sekondi,Sekondi,Sekondi,Sekondi,Sekondi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Sekondi,4.935278,-1.7158333,114157,3/26/2000,,Cf,GHASekondi,1
GHA,991,57,http://www.citypopulation.de/gmaps/index.html?name=Suhum&y=6.0386114&x=-0.44888878&zoom=12&pop=31044&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Suhum,Suhum,Suhum,Suhum,Suhum,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Suhum,6.0386114,-0.44888878,31044,3/26/2000,,Cf,GHASuhum,1
GHA,990,58,http://www.citypopulation.de/gmaps/index.html?name=Sunyani&y=7.3413887&x=-2.3255556&zoom=12&pop=61992&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Sunyani,Sunyani,Sunyani,Sunyani,Sunyani,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Sunyani,7.3413887,-2.3255556,61992,3/26/2000,,Cf,GHASunyani,1
GHA,989,59,http://www.citypopulation.de/gmaps/index.html?name=Taifa&y=5.639445&x=-0.26111102&zoom=12&pop=26145&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Taifa,Taifa,Taifa,Taifa,Taifa,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Taifa,5.639445,-0.26111102,26145,3/26/2000,,Cf,GHATaifa,1
GHA,988,60,http://www.citypopulation.de/gmaps/index.html?name=Takoradi&y=4.8930554&x=-1.7527778&zoom=12&pop=175438&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Takoradi,Takoradi,Takoradi,Takoradi,Takoradi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Takoradi,4.8930554,-1.7527778,175438,3/26/2000,,Cf,GHATakoradi,1
GHA,987,61,http://www.citypopulation.de/gmaps/index.html?name=Tamale&y=9.4025&x=-0.84166646&zoom=12&pop=202317&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Tamale,Tamale,Tamale,Tamale,Tamale,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Tamale,9.4025,-0.84166646,202317,3/26/2000,,Cf,GHATamale,1
GHA,986,62,http://www.citypopulation.de/gmaps/index.html?name=Tarkwa&y=5.3&x=-1.9916666&zoom=12&pop=30631&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Tarkwa,Tarkwa,Tarkwa,Tarkwa,Tarkwa,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Tarkwa,5.3,-1.9916666,30631,3/26/2000,,Cf,GHATarkwa,1
GHA,985,63,http://www.citypopulation.de/gmaps/index.html?name=Techiman&y=7.581111&x=-1.9355556&zoom=12&pop=56187&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Techiman,Techiman,Techiman,Techiman,Techiman,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Techiman,7.581111,-1.9355556,56187,3/26/2000,,Cf,GHATechiman,1
GHA,984,64,http://www.citypopulation.de/gmaps/index.html?name=Tema&y=5.631944&x=0.0013890266&zoom=12&pop=141479&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Tema,Tema,Tema,Tema,Tema,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Tema,5.631944,0.001389027,141479,3/26/2000,,Cf,GHATema,1
GHA,983,65,http://www.citypopulation.de/gmaps/index.html?name=Tema%20New%20Town&y=5.648611&x=0.02222228&zoom=12&pop=58786&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Tema%20New%20Town,Tema New Town,Tema New Town,Tema New Town,Tema New Town,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Tema New Town,5.648611,0.02222228,58786,3/26/2000,,Cf,GHATema New Town,1
GHA,982,66,http://www.citypopulation.de/gmaps/index.html?name=Wa&y=10.060833&x=-2.502222&zoom=12&pop=66644&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Wa,Wa,Wa,Wa,Wa,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Wa,10.060833,-2.502222,66644,3/26/2000,,Cf,GHAWa,1
GHA,981,67,http://www.citypopulation.de/gmaps/index.html?name=Wenchi&y=7.7380557&x=-2.104722&zoom=12&pop=28141&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Wenchi,Wenchi,Wenchi,Wenchi,Wenchi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Wenchi,7.7380557,-2.104722,28141,3/26/2000,,Cf,GHAWenchi,1
GHA,980,68,http://www.citypopulation.de/gmaps/index.html?name=Winneba&y=5.3527775&x=-0.6288891&zoom=12&pop=40017&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Winneba,Winneba,Winneba,Winneba,Winneba,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Winneba,5.3527775,-0.6288891,40017,3/26/2000,,Cf,GHAWinneba,1
GHA,979,69,http://www.citypopulation.de/gmaps/index.html?name=Yeji&y=8.230278&x=-0.6486113&zoom=12&pop=18593&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Yeji,Yeji,Yeji,Yeji,Yeji,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Yeji,8.230278,-0.6486113,18593,3/26/2000,,Cf,GHAYeji,1
GHA,978,70,http://www.citypopulation.de/gmaps/index.html?name=Yendi&y=9.442223&x=-0.00999999&zoom=12&pop=40336&date=Population%20-%20Cf%202000-03-26%20&admin=null&country=Ghana&maptype=sat&lang=E,Yendi,Yendi,Yendi,Yendi,Yendi,Ghana,Population%20-%20Cf%202000-03-26%20,Population - Cf 2000-03-26,Ghana,Yendi,9.442223,-0.00999999,40336,3/26/2000,,Cf,GHAYendi,1
GIN,1074,1,http://www.citypopulation.de/gmaps/index.html?name=Beyla&y=8.690277&x=-8.656944&zoom=12&pop=11566&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Beyla,Beyla,Beyla,Beyla,Beyla,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Beyla,8.690277,-8.656944,11566,12/31/1996,,C,GINBeyla,1
GIN,1073,2,http://www.citypopulation.de/gmaps/index.html?name=Bok%C3%A9%20&y=10.916667&x=-14.3&zoom=12&pop=40575&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Bok%C3%A9%20,Boké ,Boké ,Boké ,Boké ,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Boké,10.916667,-14.3,40575,12/31/1996,,C,GINBoké,1
GIN,1072,3,http://www.citypopulation.de/gmaps/index.html?name=Conakry&y=9.551389&x=-13.673611&zoom=12&pop=1092936&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Conakry,Conakry,Conakry,Conakry,Conakry,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Conakry,9.551389,-13.673611,1092936,12/31/1996,,C,GINConakry,1
GIN,1071,4,http://www.citypopulation.de/gmaps/index.html?name=Coyah&y=9.720833&x=-13.383333&zoom=12&pop=30062&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Coyah,Coyah,Coyah,Coyah,Coyah,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Coyah,9.720833,-13.383333,30062,12/31/1996,,C,GINCoyah,1
GIN,1070,5,http://www.citypopulation.de/gmaps/index.html?name=Dabola&y=10.751389&x=-11.109722&zoom=12&pop=13157&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Dabola,Dabola,Dabola,Dabola,Dabola,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Dabola,10.751389,-11.109722,13157,12/31/1996,,C,GINDabola,1
GIN,1069,6,http://www.citypopulation.de/gmaps/index.html?name=Dinguiraye&y=11.3&x=-10.716666&zoom=12&pop=9799&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Dinguiraye,Dinguiraye,Dinguiraye,Dinguiraye,Dinguiraye,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Dinguiraye,11.3,-10.716666,9799,12/31/1996,,C,GINDinguiraye,1
GIN,1068,7,http://www.citypopulation.de/gmaps/index.html?name=Faranah&y=10.016666&x=-10.716666&zoom=12&pop=34472&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Faranah,Faranah,Faranah,Faranah,Faranah,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Faranah,10.016666,-10.716666,34472,12/31/1996,,C,GINFaranah,1
GIN,1067,8,http://www.citypopulation.de/gmaps/index.html?name=For%C3%A9cariah%20&y=9.431945&x=-13.094444&zoom=12&pop=14206&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,For%C3%A9cariah%20,Forécariah ,Forécariah ,Forécariah ,Forécariah ,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Forécariah,9.431945,-13.094444,14206,12/31/1996,,C,GINForécariah,1
GIN,1066,9,http://www.citypopulation.de/gmaps/index.html?name=Fria&y=10.066667&x=-13.516666&zoom=12&pop=44369&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Fria,Fria,Fria,Fria,Fria,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Fria,10.066667,-13.516666,44369,12/31/1996,,C,GINFria,1
GIN,1065,10,http://www.citypopulation.de/gmaps/index.html?name=Gu%C3%A9ck%C3%A9dou&y=8.55&x=-10.15&zoom=12&pop=79140&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Gu%C3%A9ck%C3%A9dou,Guéckédou,Guéckédou,Guéckédou,Guéckédou,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Guéckédou,8.55,-10.15,79140,12/31/1996,,C,GINGuéckédou,1
GIN,1064,11,http://www.citypopulation.de/gmaps/index.html?name=Kamsar&y=10.658333&x=-14.6&zoom=12&pop=61526&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Kamsar,Kamsar,Kamsar,Kamsar,Kamsar,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Kamsar,10.658333,-14.6,61526,12/31/1996,,C,GINKamsar,1
GIN,1063,12,http://www.citypopulation.de/gmaps/index.html?name=Kankan&y=10.366667&x=-9.3&zoom=12&pop=100192&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Kankan,Kankan,Kankan,Kankan,Kankan,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Kankan,10.366667,-9.3,100192,12/31/1996,,C,GINKankan,1
GIN,1062,13,http://www.citypopulation.de/gmaps/index.html?name=K%C3%A9rouan%C3%A9%20&y=9.265278&x=-9.015278&zoom=12&pop=15499&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,K%C3%A9rouan%C3%A9%20,Kérouané ,Kérouané ,Kérouané ,Kérouané ,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Kérouané,9.265278,-9.015278,15499,12/31/1996,,C,GINKérouané,1
GIN,1061,14,http://www.citypopulation.de/gmaps/index.html?name=Kindia&y=10.066667&x=-12.833333&zoom=12&pop=96074&date=Population%20-%20C%201996-12-31%20&admin=null&country=Guinea&maptype=sat&lang=E,Kindia,Kindia,Kindia,Kindia,Kindia,Guinea,Population%20-%20C%201996-12-31%20,Population - C 1996-12-31,Guinea,Kindia,10.066667,-12.833333,96074,12/31/1996,,C,GINKindia,1
